Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock,dataOneMinPress
259,1,0,024.jpg,465.398650063999,465.282167752997,465.930715382998,NaN,1,,
260,1,0,056.jpg,465.946941586,466.479450064999,467.476513321999,NaN,1,,
261,1,0,048.jpg,467.493139252998,468.025725642998,469.522258879999,NaN,1,,
262,1,0,048.jpg,469.538880589,470.071180307998,471.367794279999,NaN,0,,
263,1,0,029.jpg,471.383520070998,471.916884414997,472.315545350997,NaN,1,,
264,1,0,027.jpg,472.331606322998,472.864246804998,474.660038654998,NaN,1,,
265,1,0,054.jpg,474.692917991997,475.22573219,475.624526339998,NaN,1,,
266,1,0,028.jpg,475.641386834999,476.173331941998,477.469669040998,NaN,1,,
267,1,0,030.jpg,477.486819697999,478.018907706999,478.617445623,NaN,1,,
268,1,0,016.jpg,478.634024905998,479.149590759,481.660388023,NaN,1,,
269,1,0,055.jpg,481.676818533997,482.209132586999,482.807619944,NaN,1,,
270,1,0,018.jpg,482.824147446998,483.357229293997,485.751731247998,NaN,1,,
271,1,0,017.jpg,485.767323396998,486.299367309999,488.693847114999,NaN,1,,
272,1,0,017.jpg,488.711376488998,489.242671934,491.237674052998,NaN,0,,
273,1,0,017.jpg,491.254213025,491.786679183999,492.982595509999,NaN,0,,
274,1,0,020.jpg,493.000511159,493.532567868999,495.926291086998,NaN,1,,
275,1,0,060.jpg,495.943132210999,496.475453531999,497.073967758999,NaN,1,,
276,1,0,060.jpg,497.089979393997,497.605939470999,497.722457894,NaN,0,,
277,1,0,051.jpg,497.739163956998,498.271247532,499.967078555997,NaN,1,,
278,1,0,046.jpg,499.983662906998,500.515747861999,502.112334764999,NaN,1,,
279,1,0,058.jpg,502.128976423999,502.660811704998,503.45898204,NaN,1,,
280,1,0,047.jpg,503.493174245999,504.024456457999,504.124145868998,NaN,1,,
281,1,0,055.jpg,504.140570364998,504.656135218,505.272344507997,NaN,1,,
282,1,0,027.jpg,505.287970136,505.820190128998,507.915005242998,NaN,1,,
283,1,0,018.jpg,507.931734516998,508.463806311,510.160628550999,NaN,1,,
284,1,0,029.jpg,510.175956282998,510.691886893997,511.306977402,NaN,1,,
285,1,0,049.jpg,511.324845397998,511.856602486998,514.250154974998,NaN,1,,
286,1,0,016.jpg,514.267708834999,514.799277329999,515.198133500999,NaN,1,,
287,1,0,026.jpg,515.214392686998,515.747182586998,516.644441777,NaN,1,,
288,1,0,053.jpg,516.659993522997,517.193199833,518.289659848,NaN,1,,
289,1,0,028.jpg,518.307147217998,518.839444155998,519.038903624998,NaN,1,,
290,1,0,048.jpg,519.055409295001,519.587809622,519.886774496998,NaN,1,,
291,1,0,060.jpg,519.902527450999,520.435795513,520.634639690998,NaN,1,,
292,1,0,019.jpg,520.651746977997,521.183749775999,521.682852066999,NaN,1,,
293,1,0,019.jpg,521.699273115999,522.231230366,523.029685899997,NaN,0,,
294,1,0,059.jpg,523.045757558,523.57817434,523.977322242998,NaN,1,,
295,1,0,020.jpg,523.993758851997,523.57817434,524.509311378999,NaN,1,,
296,1,0,025.jpg,524.525971774998,525.058119555,526.554706806997,NaN,1,,
297,1,0,051.jpg,526.571024112,527.103115300997,527.502396493997,NaN,1,,
298,1,0,052.jpg,527.53614823,528.067584688,530.561745692998,NaN,1,,
299,1,0,023.jpg,530.577916102,531.110462070999,533.205481866,NaN,1,,
300,1,0,021.jpg,533.221686628,533.754182231998,534.851626496999,NaN,1,,
301,1,0,057.jpg,534.885315462998,535.416939996998,537.112888528998,NaN,1,,
302,1,0,054.jpg,537.129526728,537.661640099999,539.557406907999,NaN,1,,
303,1,0,017.jpg,539.574831923997,540.106105968,541.10361505,NaN,1,,
304,1,0,017.jpg,541.120152287,541.652164355,541.751961770999,NaN,0,,
305,1,0,030.jpg,541.768330163999,542.300713458997,543.198282764999,NaN,1,,
306,1,0,056.jpg,543.214949939,543.747218190998,545.442591572999,NaN,1,,
307,1,0,024.jpg,545.459810742999,545.992092787998,546.491726669999,NaN,1,,
308,1,0,046.jpg,546.508560012,547.039406061998,547.737803525,NaN,1,,
309,1,0,046.jpg,547.754514462998,548.287190042,550.681990460998,NaN,0,,
310,1,0,022.jpg,550.696918238998,551.229882578999,553.724795668,NaN,1,,
311,1,0,050.jpg,553.739899257998,554.255812038999,555.86862135,NaN,1,,
312,1,0,058.jpg,555.885355021997,556.417495066999,556.616386631998,NaN,1,,
313,1,0,058.jpg,556.633651223998,557.165704644998,557.365181965997,NaN,0,,
314,1,0,021.jpg,557.381747104999,557.913979548997,559.211977629999,NaN,1,,
315,1,0,048.jpg,559.228652233,559.759440102,560.357945070999,NaN,1,,
316,1,0,025.jpg,560.374876777998,560.906755933,561.30582976,NaN,1,,
317,1,0,030.jpg,561.323589118998,561.854693079,561.954243568998,NaN,1,,
318,1,0,019.jpg,561.971376054,562.502819730998,563.500127751999,NaN,1,,
319,1,0,055.jpg,563.534544914,564.066101371998,564.564908502998,NaN,1,,
320,1,0,049.jpg,564.581550731,565.096545824999,567.508093010998,NaN,1,,
321,1,0,049.jpg,567.524589146,568.05674421,568.555206257999,NaN,0,,
322,1,0,017.jpg,568.571796693999,569.104425500998,569.303648309,NaN,1,,
323,1,0,028.jpg,569.320261719,569.104425500998,569.853588291,NaN,1,,
324,1,0,018.jpg,569.868942569999,570.401245891,572.695721414999,NaN,1,,
325,1,0,024.jpg,572.712265375998,573.244363878999,574.541428327997,NaN,1,,
326,1,0,027.jpg,574.574616456997,575.106934757998,576.004506010999,NaN,1,,
327,1,0,026.jpg,576.021128226999,576.553303262997,578.847872500999,NaN,1,,
328,1,0,054.jpg,578.864525532998,579.396545901,580.692474387997,NaN,1,,
329,1,0,016.jpg,580.710133146,581.242162413997,582.240822624,NaN,1,,
330,1,0,057.jpg,582.256535343,582.788707673,583.686613382997,NaN,1,,
331,1,0,057.jpg,583.703062982,584.235222148,585.532365161998,NaN,0,,
332,1,0,046.jpg,585.548657392999,584.235222148,586.080753578997,NaN,1,,
333,1,0,047.jpg,586.097252355998,586.629307883999,587.428378290999,NaN,1,,
334,1,0,056.jpg,587.445144867997,587.976369823999,589.772210764997,NaN,1,,
335,1,0,022.jpg,589.788782002001,590.320882968997,592.815090221,NaN,1,,
336,1,0,050.jpg,592.831398427999,593.480005699999,594.959456213997,NaN,1,593.347139707999,
337,1,0,050.jpg,-0.0191931580011442,0.512862941999629,2.50904926099975,NaN,0,,594.993476002001
338,1,0,051.jpg,2.52567495599942,3.05787738999788,5.15280942699974,NaN,1,,
339,1,0,029.jpg,5.16945235299863,5.70143520599959,7.99610998999924,NaN,1,,
340,1,0,023.jpg,8.01250830299978,8.54469611599779,10.1400276189997,NaN,1,,
341,1,0,052.jpg,10.157600839997,10.6895600079988,10.8894499279995,NaN,1,,
342,1,0,060.jpg,10.9054676419983,11.4369540389998,13.4331776359977,NaN,1,,
343,1,0,020.jpg,13.4500344629996,13.9821240129968,16.176705908998,NaN,1,,
