Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
42,1,0,026.jpg,69.9566828600935,70.4743696985596,72.3684608838635,0.635444435757222,1,,,,
43,1,0,057.jpg,72.3802242366485,72.8978802841583,73.9920012944276,NaN,1,,,,
44,1,0,047.jpg,74.003765552829,74.5214234115715,75.6155392900149,NaN,1,,,,
45,1,0,052.jpg,75.6273249813368,76.1449765007648,76.4390739046344,NaN,1,,,,
46,1,0,060.jpg,76.4508384649079,76.1449765007648,76.9684869656146,NaN,1,,,,
47,1,0,051.jpg,76.9802605820518,77.4979259875972,78.2037905478405,NaN,1,,,,
48,1,0,019.jpg,78.2273248002135,78.7449920169918,79.5449745687832,NaN,1,,,,
49,1,0,019.jpg,79.5567385253124,80.0743903466126,81.6743992216529,0.835383397214514,1,,,,
50,1,0,023.jpg,81.6861640837985,82.2038174144592,84.6038296704673,NaN,1,,,,
51,1,0,055.jpg,84.6273563760373,85.1450260077925,87.5450231701946,NaN,1,,,,
52,1,0,055.jpg,87.5567880323401,88.0744395517683,89.1685623732703,0.800088207033582,1,,,,
53,1,0,054.jpg,89.180325122311,89.6979959615547,90.298024458283,NaN,1,,,,
54,1,0,050.jpg,90.309800791569,90.8274018983531,92.7450542026486,NaN,1,,,,
55,1,0,020.jpg,92.7685917756148,93.2862402763217,95.1921289259601,NaN,1,,,,
56,1,0,017.jpg,95.20389439185,95.7215625142446,97.61567241562,NaN,1,,,,
57,1,0,059.jpg,97.6392078754814,98.1568563761882,100.050984993635,NaN,1,98.6157635810002,,,
58,1,0,058.jpg,100.06274834642,100.580401073336,100.780398296113,NaN,1,,,,
59,1,0,029.jpg,100.803932246614,101.321591312845,103.015708519526,NaN,1,,,,
60,1,0,053.jpg,103.039242168154,103.556909988677,104.756894230952,NaN,1,,,,
61,1,0,053.jpg,104.768659696842,105.286329026725,105.780457463049,NaN,0,,,,
62,1,0,027.jpg,105.803948547708,106.32163478243,106.521611477903,NaN,1,,,,
63,1,0,021.jpg,106.545146032148,107.062814456414,109.156923693671,NaN,1,,,,
64,1,0,056.jpg,109.180451908602,109.698119427252,110.09810602413,NaN,1,,,,
65,1,0,046.jpg,110.121632427828,110.63929602214,111.039292278926,NaN,1,,,,
66,1,0,022.jpg,111.062822606962,111.580483484425,113.274597370513,NaN,1,,,,
67,1,0,025.jpg,113.286365251379,113.804014053958,116.098142550656,NaN,1,,,,
68,1,0,018.jpg,116.10990862029,116.627577044557,117.921732106002,NaN,1,,,,
69,1,0,017.jpg,117.93350300559,118.451104112374,120.251125303797,NaN,1,,,,
70,1,0,060.jpg,120.262875374208,120.780528402997,121.074720896584,NaN,1,,,,
71,1,0,053.jpg,121.086449232203,121.604082941176,124.004076782985,NaN,1,,,,
72,1,0,053.jpg,124.015868209877,124.533494673919,125.933501194357,0.764763131512609,1,,,,
73,1,0,053.jpg,125.945263943398,126.462919689036,128.157043536903,0.823618836941023,1,,,,
74,1,0,022.jpg,128.16880719156,126.462919689036,128.686507916144,NaN,1,,,,
75,1,0,056.jpg,128.698274891394,129.215881130004,131.310019346984,NaN,1,,,,
76,1,0,056.jpg,-1.56549432616248,-1.04782771312841,0.846290036922028,NaN,0,132.274800228578,,132.886569739554,
77,1,0,027.jpg,0.858051276602168,1.37570702223991,1.66982223656453,NaN,1,,,,
78,1,0,046.jpg,1.68158589122163,2.19923801439393,3.49336047364943,NaN,1,,,,
79,1,0,046.jpg,3.50512775077198,4.02278259079333,4.82279683915749,NaN,0,,,,
80,1,0,054.jpg,4.83456079568668,5.35220627767228,6.7522073644119,NaN,1,,,,
81,1,0,054.jpg,6.763971019069,7.28163068904428,8.28162887781161,NaN,0,,,,
82,1,0,048.jpg,8.29339494744556,8.81106095673545,9.81105401367665,NaN,1,,,,
83,1,0,029.jpg,9.8228149514847,10.340469489634,10.7404690670129,NaN,1,,,,
84,1,0,026.jpg,10.7522381553682,11.2698866560751,11.8698873805681,NaN,1,,,,
85,1,0,052.jpg,11.8816561670512,11.2698866560751,12.3993025546532,NaN,1,,,,
86,1,0,052.jpg,12.4110662093103,12.9287358410655,15.3287333053398,NaN,0,,,,
87,1,0,024.jpg,15.340502393695,15.8581816853581,17.4581987109457,NaN,1,,,,
88,1,0,030.jpg,17.4699400270659,17.9875936595988,20.3876388196679,NaN,1,,,,
89,1,0,030.jpg,20.399404889302,20.9170099204235,21.3170073846977,0.705943046994548,1,,,,
90,1,0,019.jpg,21.3287776805414,21.8464273887367,24.1405555835627,NaN,1,,,,
91,1,0,058.jpg,24.152319841964,24.6699798138113,26.6699918886961,NaN,1,,,,
92,1,0,016.jpg,26.6817534302484,27.1994010253388,28.6935273485576,NaN,1,,,,
93,1,0,016.jpg,28.7052922107032,29.2229473525966,30.3170753059248,0.505931938100503,1,,,,
94,1,0,016.jpg,30.3288314137789,30.8464980268129,31.4464984494339,NaN,0,,,,
95,1,0,023.jpg,31.4582551610322,31.9759063785881,33.8700310716974,NaN,1,,,,
96,1,0,047.jpg,33.8818001600526,34.3994719049127,34.8935668334309,NaN,1,,,,
97,1,0,049.jpg,34.905338034891,35.4230106853674,35.5170996971921,NaN,1,,,,
98,1,0,049.jpg,35.5288642574656,36.0465221162082,37.9407192586262,1.17655624888869,1,,,,
99,1,0,050.jpg,37.9524276706853,38.4700800957297,40.1642054529576,NaN,1,,,,
100,1,0,050.jpg,40.1759564289857,40.6936701340705,42.4936173668239,NaN,0,,,,
101,1,0,050.jpg,42.50538373833,43.0230358615023,44.6230435290541,0.776552747172218,1,,,,
102,1,0,051.jpg,44.6348108061767,45.1524837585253,46.1524647405818,NaN,1,,,,
103,1,0,020.jpg,46.1642317158321,46.681897725122,47.6818868577255,NaN,1,,,,
104,1,0,020.jpg,47.6936508142549,48.2113394639537,50.3054345132207,0.788320929911038,1,50.0113962762867,,,
105,1,0,028.jpg,50.3172029978317,50.8348539135155,51.6348527664014,NaN,1,,,,
106,1,0,057.jpg,51.64663513713,52.1642724685684,54.2584583813436,NaN,1,,,,
107,1,0,055.jpg,54.2701858113463,54.7878379345185,56.787828878355,NaN,1,,,,
108,1,0,021.jpg,-0.859208956183579,-0.341532381369461,1.85845337026637,NaN,1,,,57.6585062582619,
109,1,0,021.jpg,1.87021823241196,2.38787126120064,3.68199673917741,0.57657273110658,1,,,,
110,1,0,059.jpg,3.69376280881147,4.21143244056668,5.81142018455864,NaN,1,,,,
111,1,0,019.jpg,5.82318565044841,6.3408694701933,8.74085184086152,NaN,1,,,,
112,1,0,057.jpg,8.75261519364642,9.27027003366788,10.3643916476815,NaN,1,,,,
113,1,0,023.jpg,10.3761553023386,10.8938113498484,10.9879257189311,NaN,1,,,,
114,1,0,017.jpg,10.9996939016701,11.5173608165762,13.7173589449691,NaN,1,,,,
115,1,0,017.jpg,13.729119882777,14.2467735153099,15.8467778622685,0.647147414118194,1,,,,
116,1,0,059.jpg,15.8585442337746,16.3762120542972,17.2703213519283,NaN,1,,,,
117,1,0,059.jpg,17.2820825916084,17.7997386391182,20.2938812634314,0.764796035573795,1,,,,
118,1,0,047.jpg,20.3056766146611,20.8232885888415,21.3291701142979,NaN,1,,,,
119,1,0,047.jpg,21.3409334670829,21.8585916276975,23.4585953709118,0.988320869536551,1,,,,
120,1,0,051.jpg,23.4703587236968,23.9880153749509,25.4821673572998,NaN,1,,,,
121,1,0,046.jpg,25.4939062584431,26.0115686452674,27.0115589853596,NaN,1,,,,
122,1,0,046.jpg,27.0233232437608,27.5409756688052,27.8350929962348,0.658912578135869,1,,,,
123,1,0,029.jpg,27.8586248336308,27.5409756688052,28.3762739380818,NaN,1,,,,
124,1,0,060.jpg,28.3880484601352,28.905724129333,29.9056951496094,NaN,1,,,,
125,1,0,060.jpg,29.9174612192434,30.4351148517763,30.8351126179226,0.670673214071712,1,,,,
126,1,0,058.jpg,30.8468952905233,31.3645480174398,33.1645507946633,NaN,1,,,,
127,1,0,058.jpg,33.1763050912847,33.6939593275617,34.5880785869729,1.08244248355015,1,,,,
128,1,0,025.jpg,34.5998470715839,35.1174976853955,37.2116491847491,NaN,1,,,,
129,1,0,030.jpg,37.2233886896365,37.7410546989264,39.6352258803422,NaN,1,,,,
130,1,0,054.jpg,39.6469391223551,40.1645945661207,41.5645953509883,NaN,1,39.7646795129355,,,
131,1,0,024.jpg,41.5763577981569,42.0940132419224,42.494014328662,NaN,1,,,,
132,1,0,056.jpg,42.5057819076568,43.0234307102357,45.4234453812207,NaN,1,,,,
133,1,0,027.jpg,45.4352165826808,45.9528659890041,46.5528639966481,NaN,1,,,,
134,1,0,027.jpg,46.564647574865,47.0822821894544,49.4822944454625,0.388279996051551,1,,,,
135,1,0,016.jpg,49.4940656469225,50.0117289393633,50.5058806198401,NaN,1,,,,
136,1,0,055.jpg,50.5176481988348,51.0352517205956,51.9411355402802,NaN,1,,,,
137,1,0,050.jpg,51.9529049305075,52.4705682229483,52.6705606157709,NaN,1,,,,
138,1,0,049.jpg,52.6940809820263,53.2117478969325,54.8117413764946,NaN,1,,,,
139,1,0,053.jpg,54.8235101629778,55.3411770778839,55.7411962769507,NaN,1,,,,
140,1,0,020.jpg,55.7529560072703,56.2705791507191,56.3646932179297,NaN,1,,,,
141,1,0,026.jpg,56.3764632119013,56.8941271080863,58.6941316965425,NaN,1,,,,
142,1,0,026.jpg,58.7059231234347,59.2235411350573,60.1176966191229,0.941227309404667,1,,,,
143,1,0,021.jpg,60.1294536325933,60.6470770779141,62.3412018313978,NaN,1,,,,
144,1,0,052.jpg,62.3529721272415,62.8706257597744,63.7647652446176,NaN,1,,,,
145,1,0,022.jpg,63.7765129000522,64.2941632119919,65.8941675589504,NaN,1,,,,
146,1,0,048.jpg,65.9059369491778,64.2941632119919,66.4235818274192,NaN,1,,,,
147,1,0,028.jpg,66.4353530288793,66.9530178306806,69.2471285169235,NaN,1,,,,
148,1,0,018.jpg,-0.800197786613239,-0.282545059696758,1.71746309085052,NaN,1,69.5883563093236,,70.0589836992074,
149,1,0,055.jpg,1.72922704737971,2.24688158552897,4.14100748612668,NaN,1,,,,
150,1,0,056.jpg,4.1527702351674,4.67042598080513,6.76456148093632,NaN,1,,,,
151,1,0,018.jpg,6.77631940002311,7.29397273068389,8.18812308292331,NaN,1,,,,
152,1,0,051.jpg,8.19989126566225,8.71751561659948,10.3175169448368,NaN,1,,,,
153,1,0,046.jpg,10.3292818069824,10.8469414769577,12.2469416580809,NaN,1,,,,
154,1,0,026.jpg,12.2587065202265,12.7763613602478,14.0705260816003,NaN,1,,,,
155,1,0,047.jpg,14.0822604546617,14.5999014085655,15.2940222377116,NaN,1,,,,
156,1,0,047.jpg,15.3057849867523,15.823440430518,16.4234402493946,1.07067913076526,1,,,,
157,1,0,057.jpg,16.4352099414941,16.9528696114694,18.0469803580868,NaN,1,,,,
158,1,0,052.jpg,18.058744314616,18.5764006639979,19.0705245722396,NaN,1,,,,
159,1,0,016.jpg,19.0822821894543,19.5999370294757,21.5999448781508,NaN,1,,,,
160,1,0,029.jpg,21.6117148721224,22.1293621653408,24.6234939222577,NaN,1,,,,
161,1,0,023.jpg,24.6352651237178,22.1293621653408,25.1529308311355,NaN,1,,,,
162,1,0,053.jpg,25.1646830146519,25.6823294022539,26.9764497484047,NaN,1,,,,
163,1,0,025.jpg,26.9999803783122,27.5176358220778,27.7176318373658,NaN,1,,,,
164,1,0,028.jpg,27.7293948882786,28.2470497283,30.2470627088012,NaN,1,,,,
