Trial,nBack,Valence,Image,imagePresentationTime,NoisePresentationTime,x,RT,Accuracy,Clock_1,Clock_2,dataOneMinPress_1,dataOneMinPress_2
380,1,0,4490.jpg,48.1178025944173,48.6354434453124,50.435442056697,NaN,1,,,,
381,1,0,7496.jpg,50.4472063470603,50.9648722534093,52.3648976711111,NaN,1,,,,
382,1,0,2312.jpg,52.3766447547168,50.9648722534093,52.894288020595,NaN,1,,,,
383,1,0,4180.jpg,52.9060526128314,53.4237158023243,53.5178228802788,NaN,1,,,,
384,1,0,8050.jpg,53.5295886800068,54.0472476432788,55.3413745240978,NaN,1,,,,
385,1,0,4001.jpg,55.3531336826209,55.8707938533844,56.1649080555399,NaN,1,,,,
386,1,0,6314.jpg,56.1766711384116,56.6943397616178,58.4002373325065,NaN,1,57.9650117187075,,,
387,1,0,9045.jpg,58.4119871329685,58.929644888748,61.423776780658,NaN,1,61.3297430578286,,,
388,1,0,4530.jpg,-0.353149380012837,0.164508677639787,2.05863761119508,NaN,1,,,61.788541929548,
389,1,0,4530.jpg,2.07041156149262,2.58806358168658,5.08219426610503,0.694202107555611,1,,,,
390,1,0,2850.jpg,5.09395795272212,5.61161902910408,5.81161468213395,NaN,1,,,,
391,1,0,4000.jpg,5.82337867062415,6.34103703014989,7.94104059225083,NaN,1,,,,
392,1,0,4003.jpg,7.95281182569124,8.47046052528367,10.5645962811668,NaN,1,,,,
393,1,0,4003.jpg,10.576360269657,11.0940177235643,11.5881360311923,0.905977748342593,1,,,,
394,1,0,4003.jpg,11.5998994159363,12.1175695485072,13.2116787395726,0.953040645380497,1,,,,
395,1,0,7190.jpg,13.223443029935,13.7411116531412,16.2352465637805,NaN,1,,,,
396,1,0,7130.jpg,16.2470057223036,16.76465894999,18.0587846233175,NaN,1,,,,
397,1,0,8116.jpg,18.0705431780943,18.5882078769519,20.6823363878857,NaN,1,,,,
398,1,0,7237.jpg,20.6941230168459,21.2117581321554,22.8117683354612,NaN,1,,,,
399,1,0,4520.jpg,22.8235344370614,23.3411934003334,23.741191045724,NaN,1,,,,
400,1,0,4520.jpg,23.7529520154849,23.3411934003334,24.2706028281873,NaN,0,,,,
401,1,0,4525.jpg,24.2823671185506,24.8000297042972,26.8000396661046,0.200059650092953,0,,,,
402,1,0,7820.jpg,26.8118078808157,27.329460806629,29.0235895590604,NaN,1,,,,
403,1,0,7180.jpg,29.0471205547701,29.5647758955665,32.0589126174436,NaN,1,,,,
404,1,0,5535.jpg,32.0706766059338,32.5883310411118,34.2824606991626,NaN,1,,,,
405,1,0,7830.jpg,34.3059959210932,34.8236588087129,35.4236502958966,NaN,1,,,,
406,1,0,4490.jpg,35.4354176049883,35.9530741532772,38.0472017585917,NaN,1,,,,
407,1,0,9045.jpg,38.0589651433356,38.576634068414,39.7766288158255,NaN,1,,,,
408,1,0,8116.jpg,39.7883928043157,40.3060623331403,41.1060533977006,NaN,1,,,,
409,1,0,7496.jpg,41.1178167824455,41.635479066319,42.8354804549354,NaN,1,,,,
410,1,0,4003.jpg,42.8472474621549,43.3649018973319,43.6590173069799,NaN,1,,,,
411,1,0,8050.jpg,43.6708090677803,44.188442371852,44.5884391116242,NaN,1,,,,
412,1,0,5535.jpg,44.6002009870044,45.1178596484033,47.6119936534233,NaN,1,,,,
413,1,0,5535.jpg,47.6237694149586,48.141420227661,50.0355449349954,NaN,0,,,,
414,1,0,7190.jpg,50.0473080178663,50.5649724148507,51.564970905486,NaN,1,,,,
415,1,0,7190.jpg,51.5767403276895,52.0944044228008,53.8944090716441,0.894219797310143,1,53.3886188467732,53.54156035708,,
